id,title,description,link,image_link,additional_image_link,availability,availability_date,sale_price_effective_date,price,sale_price,product_type,google_product_category,gtin,brand,mpn,identifier_exists,condition,is_bundle,age_group,color,gender,material,pattern,size,item_group_id,shipping,size_type,size_system,shipping_label,adult,multipack,mobile_link,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,unit_pricing_measure,expiration_date,energy_efficiency_class,promotion_id,adwords_redirect,style[0]
ND1113-5,Nordace Aerial Infinity 15 Backpack,,https://lp.nordace.com/dpalink/nordace-aerial-infinity-backpack_beige?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},https://nordace.com/wp-content/uploads/2023/01/ND1113-51.jpg,,in stock,,,129.99 USD,119 USD,Backpacks & Wallets,100,,Nordace,ND1113-5-EN,yes,new,no,,Beige,,,,,ND1113-GROUP,,,,,no,,,English,en,,,single,,,,,https://lp.nordace.com/dpalink/nordace-aerial-infinity-backpack_beige?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},
ND1025,Nordace Orleans - Duffel Bag,,https://lp.nordace.com/dpalink/orleans-yoga-duffel-bag?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},,,in stock,,,149 USD,99.99 USD,Backpacks & Wallets,100,,Nordace,ND1025-EN,yes,new,no,,,,,,,ND1025-GROUP,,,,,no,,,English,en,,,single,,,,,https://lp.nordace.com/dpalink/orleans-yoga-duffel-bag?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},
ND1025,Nordace Orleans - Duffel Bag,,https://lp.nordace.com/dpalink/orleans-yoga-duffel-bag_black?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},https://nordace.com/wp-content/uploads/2019/08/Beyogi-Yoga-Bag-6.jpg,,in stock,,,149 USD,99.99 USD,Backpacks & Wallets,100,,Nordace,ND1025-EN,yes,new,no,,Black,,,,,ND1025-GROUP,,,,,no,,,English,en,,,single,,,,,https://lp.nordace.com/dpalink/orleans-yoga-duffel-bag_black?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},
ND1062,Nordace Comino Classic Backpack,,https://lp.nordace.com/dpalink/nordace-comino-classic-backpack?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},,,in stock,,,109.99 USD,79.99 USD,Backpacks & Wallets,100,,Nordace,ND1062-EN,yes,new,no,,,,,,,ND1062-GROUP,,,,,no,,,English,en,,,single,,,,,https://lp.nordace.com/dpalink/nordace-comino-classic-backpack?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},
ND1062-1,Nordace Comino Classic Backpack,,https://lp.nordace.com/dpalink/nordace-comino-classic-backpack_charcoal?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},https://nordace.com/wp-content/uploads/2020/09/ND1062-1-1.jpg,,in stock,,,109.99 USD,79.99 USD,Backpacks & Wallets,100,,Nordace,ND1062-1-EN,yes,new,no,,Charcoal,,,,,ND1062-GROUP,,,,,no,,,English,en,,,single,,,,,https://lp.nordace.com/dpalink/nordace-comino-classic-backpack_charcoal?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},
ND1062-2,Nordace Comino Classic Backpack,,https://lp.nordace.com/dpalink/nordace-comino-classic-backpack_gray?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},https://nordace.com/wp-content/uploads/2020/09/ND1062-2-6.jpg,,in stock,,,109.99 USD,79.99 USD,Backpacks & Wallets,100,,Nordace,ND1062-2-EN,yes,new,no,,Gray,,,,,ND1062-GROUP,,,,,no,,,English,en,,,single,,,,,https://lp.nordace.com/dpalink/nordace-comino-classic-backpack_gray?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},
ND1233,Siena Element Flap Backpack,,https://lp.nordace.com/dpalink/siena-element-flap-backpack?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},,,in stock,,,128 USD,,Backpacks & Wallets,100,,Nordace,ND1233-EN,yes,new,no,,,,,,,ND1233-GROUP,,,,,no,,,English,en,,,single,,,,,https://lp.nordace.com/dpalink/siena-element-flap-backpack?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},
ND1233-1,Siena Element Flap Backpack,,https://lp.nordace.com/dpalink/siena-element-flap-backpack_black-brown?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},https://nordace.com/wp-content/uploads/2025/08/ND1133-1-1-2_icon.jpg,,in stock,,,128 USD,,Backpacks & Wallets,100,,Nordace,ND1233-1-EN,yes,new,no,,Black Brown,,,,,ND1233-GROUP,,,,,no,,,English,en,,,single,,,,,https://lp.nordace.com/dpalink/siena-element-flap-backpack_black-brown?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},
ND1233-7,Siena Element Flap Backpack,,https://lp.nordace.com/dpalink/siena-element-flap-backpack_blue?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},https://nordace.com/wp-content/uploads/2025/08/ND1233-7-1-2_icon.jpg,,in stock,,,128 USD,,Backpacks & Wallets,100,,Nordace,ND1233-7-EN,yes,new,no,,Blue,,,,,ND1233-GROUP,,,,,no,,,English,en,,,single,,,,,https://lp.nordace.com/dpalink/siena-element-flap-backpack_blue?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},
ND1141,Nordace Altes Daily Backpack,,https://lp.nordace.com/dpalink/nordace-altes-daily-backpack?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},,,in stock,,,109.99 USD,,Backpacks & Wallets,100,,Nordace,ND1141-EN,yes,new,no,,,,,,,ND1141-GROUP,,,,,no,,,English,en,,,single,,,,,https://lp.nordace.com/dpalink/nordace-altes-daily-backpack?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},
ND1141-1,Nordace Altes Daily Backpack,,https://lp.nordace.com/dpalink/nordace-altes-daily-backpack_black?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},https://nordace.com/wp-content/uploads/2023/11/ND1141-1-10-1.jpg,,in stock,,,109.99 USD,,Backpacks & Wallets,100,,Nordace,ND1141-1-EN,yes,new,no,,Black,,,,,ND1141-GROUP,,,,,no,,,English,en,,,single,,,,,https://lp.nordace.com/dpalink/nordace-altes-daily-backpack_black?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},
ND1141-5,Nordace Altes Daily Backpack,,https://lp.nordace.com/dpalink/nordace-altes-daily-backpack_beige?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},https://nordace.com/wp-content/uploads/2023/11/ND1141-5-1-1.jpg,,in stock,,,109.99 USD,,Backpacks & Wallets,100,,Nordace,ND1141-5-EN,yes,new,no,,Beige,,,,,ND1141-GROUP,,,,,no,,,English,en,,,single,,,,,https://lp.nordace.com/dpalink/nordace-altes-daily-backpack_beige?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},
ND1066,Nordace Comino Travelpack,,https://lp.nordace.com/dpalink/nordace-comino-travelpack?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},,,in stock,,,180 USD,99.99 USD,Backpacks & Wallets,100,,Nordace,ND1066-EN,yes,new,no,,,,,,,ND1066-GROUP,,,,,no,,,English,en,,,single,,,,,https://lp.nordace.com/dpalink/nordace-comino-travelpack?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},
ND1066-2,Nordace Comino Travelpack,,https://lp.nordace.com/dpalink/nordace-comino-travelpack_gray?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},https://nordace.com/wp-content/uploads/2020/10/ND1066-2-25.jpg,,in stock,,,180 USD,99.99 USD,Backpacks & Wallets,100,,Nordace,ND1066-2-EN,yes,new,no,,Gray,,,,,ND1066-GROUP,,,,,no,,,English,en,,,single,,,,,https://lp.nordace.com/dpalink/nordace-comino-travelpack_gray?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},
ND1066-7,Nordace Comino Travelpack,,https://lp.nordace.com/dpalink/nordace-comino-travelpack_navy-blue?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},https://nordace.com/wp-content/uploads/2022/04/Comino-Travelpack-Navy-Blue-11.jpg,,in stock,,,180 USD,99.99 USD,Backpacks & Wallets,100,,Nordace,ND1066-7-EN,yes,new,no,,Navy Blue,,,,,ND1066-GROUP,,,,,no,,,English,en,,,single,,,,,https://lp.nordace.com/dpalink/nordace-comino-travelpack_navy-blue?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},
ND1101,Nordace Eclat Re:Life Crossbody Bag,,https://lp.nordace.com/dpalink/eclat-relife-crossbody-bag?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},,,in stock,,,70 USD,49.99 USD,Backpacks & Wallets,100,,Nordace,ND1101-EN,yes,new,no,,,,,,,ND1101-GROUP,,,,,no,,,English,en,,,single,,,,,https://lp.nordace.com/dpalink/eclat-relife-crossbody-bag?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},
ND1101-1,Nordace Eclat Re:Life Crossbody Bag,,https://lp.nordace.com/dpalink/eclat-relife-crossbody-bag_black?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},https://nordace.com/wp-content/uploads/2022/04/Eclat-Relife-Crossbody-Bag-Black.jpg,,in stock,,,70 USD,49.99 USD,Backpacks & Wallets,100,,Nordace,ND1101-1-EN,yes,new,no,,Black,,,,,ND1101-GROUP,,,,,no,,,English,en,,,single,,,,,https://lp.nordace.com/dpalink/eclat-relife-crossbody-bag_black?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},
ND1101-2,Nordace Eclat Re:Life Crossbody Bag,,https://lp.nordace.com/dpalink/eclat-relife-crossbody-bag_gray?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},https://nordace.com/wp-content/uploads/2022/04/Eclat-Relife-Crossbody-Bag-Gray.jpg,,in stock,,,70 USD,49.99 USD,Backpacks & Wallets,100,,Nordace,ND1101-2-EN,yes,new,no,,Gray,,,,,ND1101-GROUP,,,,,no,,,English,en,,,single,,,,,https://lp.nordace.com/dpalink/eclat-relife-crossbody-bag_gray?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},
ND1058,Nordace Comino Daypack,,https://lp.nordace.com/dpalink/nordace-comino-daypack?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},,,in stock,,,129.99 USD,89.99 USD,Backpacks & Wallets,100,,Nordace,ND1058-EN,yes,new,no,,,,,,,ND1058-GROUP,,,,,no,,,English,en,,,single,,,,,https://lp.nordace.com/dpalink/nordace-comino-daypack?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},
ND1058-1,Nordace Comino Daypack,,https://lp.nordace.com/dpalink/nordace-comino-daypack_charcoal?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},https://nordace.com/wp-content/uploads/2020/09/ND1058-1-20.jpg,,in stock,,,129.99 USD,89.99 USD,Backpacks & Wallets,100,,Nordace,ND1058-1-EN,yes,new,no,,Charcoal,,,,,ND1058-GROUP,,,,,no,,,English,en,,,single,,,,,https://lp.nordace.com/dpalink/nordace-comino-daypack_charcoal?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},
ND1138,Siena Matteus Weekender,,https://lp.nordace.com/dpalink/matteus-weekender?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},,,in stock,,,119.99 USD,,Backpacks & Wallets,100,,Nordace,ND1138-EN,yes,new,no,,,,,,,ND1138-GROUP,,,,,no,,,English,en,,,single,,,,,https://lp.nordace.com/dpalink/matteus-weekender?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},
ND1138-1,Siena Matteus Weekender,,https://lp.nordace.com/dpalink/matteus-weekender_black?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},https://nordace.com/wp-content/uploads/2023/12/ND1138-1-1.jpg,,in stock,,,119.99 USD,,Backpacks & Wallets,100,,Nordace,ND1138-1-EN,yes,new,no,,Black,,,,,ND1138-GROUP,,,,,no,,,English,en,,,single,,,,,https://lp.nordace.com/dpalink/matteus-weekender_black?utm_source=Facebook_DPA&utm_campaign={{campaign.name}}_{{adset.name}}&utm_medium={{adset.id}}&utm_content={{ad.id}}_{{ad.name}}&cmpid=69844dedca420a8b8b43f68e&sub1={{ad.id}}&sub2={{adset.id}}&sub3={{campaign.id}}&sub4={{ad.name}}&sub5={{adset.name}}&sub6={{campaign.name}}&sub7={{site_source_name}}&sub9=Meta&ref_id={{fbclid}},
